file,time
2010-07-13T090002Z/ACWEconMapOld.aia.lev1_euv_12s.2010-07-13T090008Z.193.image_lev1.fits.npz,187.2110013961792
2010-07-13T100002Z/ACWEconMapOld.aia.lev1_euv_12s.2010-07-13T100008Z.193.image_lev1.fits.npz,187.87670493125916
2010-07-13T110002Z/ACWEconMapOld.aia.lev1_euv_12s.2010-07-13T110008Z.193.image_lev1.fits.npz,180.78755927085876
2010-07-13T120002Z/ACWEconMapOld.aia.lev1_euv_12s.2010-07-13T120008Z.193.image_lev1.fits.npz,169.87575316429138
2010-07-13T130002Z/ACWEconMapOld.aia.lev1_euv_12s.2010-07-13T130008Z.193.image_lev1.fits.npz,174.1357192993164
2010-07-13T140002Z/ACWEconMapOld.aia.lev1_euv_12s.2010-07-13T140008Z.193.image_lev1.fits.npz,172.12172555923462
2010-07-13T150002Z/ACWEconMapOld.aia.lev1_euv_12s.2010-07-13T150008Z.193.image_lev1.fits.npz,171.52600193023682
2010-07-13T160002Z/ACWEconMapOld.aia.lev1_euv_12s.2010-07-13T160008Z.193.image_lev1.fits.npz,197.56542944908142
2010-07-13T170002Z/ACWEconMapOld.aia.lev1_euv_12s.2010-07-13T170008Z.193.image_lev1.fits.npz,187.56587195396423
2010-07-13T180002Z/ACWEconMapOld.aia.lev1_euv_12s.2010-07-13T180008Z.193.image_lev1.fits.npz,187.66850590705872
2010-07-13T190002Z/ACWEconMapOld.aia.lev1_euv_12s.2010-07-13T190008Z.193.image_lev1.fits.npz,188.36284112930298
2010-07-13T220002Z/ACWEconMapOld.aia.lev1_euv_12s.2010-07-13T220008Z.193.image_lev1.fits.npz,172.99646544456482
2010-07-13T230002Z/ACWEconMapOld.aia.lev1_euv_12s.2010-07-13T230008Z.193.image_lev1.fits.npz,171.1280918121338
2010-07-14T000002Z/ACWEconMapOld.aia.lev1_euv_12s.2010-07-14T000008Z.193.image_lev1.fits.npz,178.96255540847778
2010-07-14T010002Z/ACWEconMapOld.aia.lev1_euv_12s.2010-07-14T010008Z.193.image_lev1.fits.npz,180.00448870658875
2010-07-14T020002Z/ACWEconMapOld.aia.lev1_euv_12s.2010-07-14T020008Z.193.image_lev1.fits.npz,182.28013038635254
2010-07-14T030002Z/ACWEconMapOld.aia.lev1_euv_12s.2010-07-14T030008Z.193.image_lev1.fits.npz,183.5272994041443
2010-07-14T040002Z/ACWEconMapOld.aia.lev1_euv_12s.2010-07-14T040008Z.193.image_lev1.fits.npz,178.9213469028473
2010-07-14T050002Z/ACWEconMapOld.aia.lev1_euv_12s.2010-07-14T050008Z.193.image_lev1.fits.npz,173.67850995063782
2010-07-14T060002Z/ACWEconMapOld.aia.lev1_euv_12s.2010-07-14T060008Z.193.image_lev1.fits.npz,174.538649559021
2010-07-14T070002Z/ACWEconMapOld.aia.lev1_euv_12s.2010-07-14T070008Z.193.image_lev1.fits.npz,162.9852433204651
